@relation whatever

@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute Volume numeric
@attribute Range numeric
@attribute Change numeric
@attribute SP500 numeric
@attribute FTSE numeric
@attribute Class { Bear , Bull } 


@data
1.4074 , 1.4086 , 1.3857 , 1.3863 , 4.71177E+11 , -0.0229 , -0.006560323 , 1261.12 , 5510.8 , Bear 
1.3862 , 1.3974 , 1.3744 , 1.3769 , 5.31259E+11 , -0.023 , -0.002954823 , 1275.92 , 5567.3 , Bull 
1.3768 , 1.3826 , 1.3668 , 1.3774 , 5.35875E+11 , 0.0158 , 0.000157679 , 1229.1 , 5460.4 , Bear 
1.3775 , 1.3822 , 1.3602 , 1.362 , 4.52529E+11 , -0.022 , -0.004882971 , 1239.7 , 5444.8 , Bull 
1.362 , 1.3778 , 1.357 , 1.369 , 5.21029E+11 , 0.0208 , 0.002226341 , 1263.85 , 5545.4 , Bear 
1.3694 , 1.3711 , 1.3677 , 1.3688 , 14097000000 , -0.0034 , -6.34516E-05 , 1263.85 , 5545.4 , Bear 
1.3689 , 1.37498 , 1.35631 , 1.35729 , 83233900000 , -0.01867 , -0.003667347 , 1251.78 , 5519 , Bear 
1.35729 , 1.36547 , 1.34467 , 1.3494 , 91977400000 , -0.0208 , -0.002531944 , 1257.81 , 5517.4 , Bull 
1.34925 , 1.35653 , 1.34601 , 1.35524 , 79534900000 , 0.01052 , 0.001875506 , 1236.91 , 5509 , Bull 
1.35524 , 1.3667 , 1.35423 , 1.36567 , 81815600000 , 0.01247 , 0.003329558 , 1216.13 , 5423.1 , Bull 
1.36557 , 1.37311 , 1.36082 , 1.36714 , 71378100000 , 0.01229 , 0.000467221 , 1215.65 , 5362.9 , Bull 
1.37145 , 1.37435 , 1.369 , 1.37412 , 13114800000 , 0.00535 , 0.002211671 , 1215.65 , 5362.9 , Bear 
1.37414 , 1.37859 , 1.35764 , 1.35995 , 65481200000 , -0.02095 , -0.004501719 , 1192.98 , 5222.6 , Bear 
1.35987 , 1.3614 , 1.33601 , 1.33855 , 93074600000 , -0.02539 , -0.006888343 , 1188.04 , 5206.8 , Bear 
1.33855 , 1.34209 , 1.32839 , 1.33576 , 89064900000 , -0.0137 , -0.000906164 , 1161.79 , 5139.8 , Bear 
1.33577 , 1.3387 , 1.32864 , 1.33394 , 79962700000 , -0.01006 , -0.000592139 , 1161.79 , 5127.6 , Bear 
1.33394 , 1.33497 , 1.32001 , 1.32376 , 72201700000 , -0.01496 , -0.003327042 , 1158.67 , 5164.6 , Bear 
1.32382 , 1.33352 , 1.32305 , 1.32369 , 14015500000 , -0.01047 , -2.2966E-05 , 1158.67 , 5164.6 , Bear 
1.32369 , 1.32999 , 1.30638 , 1.30998 , 1.47338E+11 , -0.02361 , -0.004521623 , 1192.55 , 5312.8 , Bear 
1.31004 , 1.31497 , 1.29685 , 1.29953 , 2.35942E+11 , -0.01812 , -0.003478355 , 1195.19 , 5337 , Bull 
1.29956 , 1.3178 , 1.29707 , 1.31244 , 2.08871E+11 , 0.02073 , 0.004293148 , 1246.96 , 5505.4 , Bull 
1.31244 , 1.32468 , 1.30599 , 1.32114 , 2.04325E+11 , 0.01869 , 0.002869384 , 1244.58 , 5489.3 , Bull 
1.32112 , 1.34376 , 1.31927 , 1.33953 , 1.73819E+11 , 0.02449 , 0.006003603 , 1244.28 , 5552.3 , Bull 
1.33993 , 1.34342 , 1.33748 , 1.34128 , 31701200000 , 0.00594 , 0.000567004 , 1244.28 , 5552.3 , Bear 
1.34128 , 1.342 , 1.32459 , 1.32878 , 1.71425E+11 , -0.01741 , -0.004066366 , 1257.08 , 5568 , Bear 
1.32874 , 1.34 , 1.32359 , 1.32478 , 1.80898E+11 , -0.01641 , -0.00130932 , 1258.47 , 5568.7 , Bear 
1.32479 , 1.32796 , 1.31798 , 1.32477 , 1.87476E+11 , -0.00998 , -3.27825E-06 , 1261.01 , 5546.9 , Bear 
1.32477 , 1.33223 , 1.31643 , 1.32403 , 1.75621E+11 , -0.0158 , -0.000242659 , 1234.35 , 5483.8 , Bear 
1.32403 , 1.32819 , 1.31785 , 1.32224 , 1.40996E+11 , -0.01034 , -0.000587534 , 1255.19 , 5529.2 , Bear 
1.32266 , 1.32311 , 1.31896 , 1.31963 , 22879600000 , -0.00415 , -0.000858111 , 1255.19 , 5529.2 , Bull 
1.31964 , 1.34329 , 1.31821 , 1.33938 , 1.68598E+11 , 0.02508 , 0.00645163 , 1236.47 , 5427.9 , Bear 
1.33934 , 1.34979 , 1.33545 , 1.33563 , 1.97295E+11 , -0.01434 , -0.001217644 , 1225.73 , 5490.1 , Bear 
1.33565 , 1.33771 , 1.32078 , 1.32237 , 2.04289E+11 , -0.01693 , -0.004333177 , 1211.82 , 5366.8 , Bull 
1.32245 , 1.32655 , 1.31809 , 1.32386 , 1.71335E+11 , 0.00846 , 0.000489072 , 1215.75 , 5400.9 , Bear 
1.32386 , 1.33581 , 1.31329 , 1.3185 , 1.6822E+11 , -0.02252 , -0.001761926 , 1219.66 , 5387.3 , Bear 
1.31844 , 1.3185 , 1.31525 , 1.31629 , 17610790000 , -0.00325 , -0.000728552 , 1219.66 , 5387.3 , Bear 
1.31627 , 1.31825 , 1.30943 , 1.31163 , 1.85161E+11 , -0.00882 , -0.00154024 , 1205.35 , 5365 , Bear 
1.31166 , 1.32014 , 1.30732 , 1.30901 , 1.85512E+11 , -0.01282 , -0.000868377 , 1241.3 , 5419.6 , Bull 
1.30901 , 1.31806 , 1.3078 , 1.31139 , 1.61909E+11 , 0.01026 , 0.000788903 , 1243.72 , 5389.7 , Bull 
1.31139 , 1.31512 , 1.3055 , 1.31227 , 1.33911E+11 , 0.00962 , 0.000291333 , 1254 , 5457 , Bear 
1.31226 , 1.31475 , 1.30976 , 1.31184 , 66753010000 , -0.00499 , -0.000142331 , 1265.33 , 5512.7 , Bear 
1.31134 , 1.31192 , 1.30716 , 1.30787 , 28502860000 , -0.00476 , -0.001316291 , 1265.33 , 5512.7 , Bull 
1.30786 , 1.31884 , 1.30783 , 1.31876 , 92596510000 , 0.01101 , 0.003601188 , 1265.33 , 5512.7 , Bear 
1.31879 , 1.3274 , 1.30827 , 1.30847 , 1.36043E+11 , -0.01913 , -0.003401996 , 1265.43 , 5512.7 , Bull 
1.30847 , 1.32378 , 1.30837 , 1.32227 , 1.34672E+11 , 0.01541 , 0.004556375 , 1249.64 , 5507.4 , Bull 
1.32235 , 1.33137 , 1.32188 , 1.33004 , 1.27533E+11 , 0.00949 , 0.002544558 , 1263.02 , 5566.8 , Bull 
1.33004 , 1.34238 , 1.32883 , 1.33824 , 1.12644E+11 , 0.01355 , 0.002669305 , 1257.6 , 5572.3 , Bear 
1.33674 , 1.33696 , 1.33219 , 1.33557 , 19990570000 , -0.00477 , -0.000867352 , 1257.6 , 5572.3 , Bear 
1.3356 , 1.33947 , 1.325 , 1.33551 , 1.57568E+11 , -0.01447 , -1.9511E-05 , 1257.6 , 5572.3 , Bear 
1.33566 , 1.34298 , 1.32923 , 1.33179 , 2.04003E+11 , -0.01375 , -0.001211395 , 1277.06 , 5699.9 , Bear 
1.33181 , 1.33248 , 1.31262 , 1.31556 , 1.92262E+11 , -0.01986 , -0.005325089 , 1277.3 , 5668.5 , Bear 
1.31556 , 1.31698 , 1.29723 , 1.29787 , 1.75E+11 , -0.01975 , -0.005879466 , 1281.06 , 5624.3 , Bear 
1.29787 , 1.30209 , 1.29027 , 1.29034 , 1.74208E+11 , -0.01182 , -0.002527033 , 1277.81 , 5649.7 , Bear 
1.29054 , 1.29175 , 1.28597 , 1.2894 , 28423080000 , -0.00578 , -0.000316495 , 1277.81 , 5649.7 , Bull 
1.28947 , 1.29658 , 1.28739 , 1.29637 , 1.52359E+11 , 0.00919 , 0.002341306 , 1280.7 , 5612.3 , Bull 
1.29637 , 1.29905 , 1.2907 , 1.29807 , 1.84797E+11 , 0.00835 , 0.000569141 , 1292.08 , 5696.7 , Bull 
1.2982 , 1.31428 , 1.29621 , 1.31261 , 1.87904E+11 , 0.01807 , 0.004837596 , 1292.48 , 5670.8 , Bull 
1.31256 , 1.33829 , 1.30886 , 1.33506 , 1.84662E+11 , 0.02943 , 0.007365076 , 1295.5 , 5662.4 , Bull 
1.33506 , 1.34521 , 1.33142 , 1.33865 , 1.77527E+11 , 0.01379 , 0.001166258 , 1289.09 , 5636.6 , Bear 
1.33854 , 1.34142 , 1.33551 , 1.33784 , 25342060000 , -0.00591 , -0.000262866 , 1289.09 , 5636.6 , Bear 
1.33784 , 1.33791 , 1.32441 , 1.32809 , 1.57329E+11 , -0.0135 , -0.00317667 , 1289.09 , 5657.4 , Bull 
1.32809 , 1.34622 , 1.32527 , 1.33776 , 2.1091E+11 , 0.02095 , 0.003150699 , 1293.67 , 5694 , Bull 
1.33776 , 1.35379 , 1.33761 , 1.34515 , 2.15687E+11 , 0.01618 , 0.00239251 , 1308.04 , 5702.4 , Bull 
1.34515 , 1.35218 , 1.33958 , 1.3465 , 2.27708E+11 , 0.0126 , 0.000435642 , 1314.5 , 5741.1 , Bull 
1.34649 , 1.36261 , 1.34485 , 1.36114 , 1.98024E+11 , 0.01776 , 0.004696439 , 1315.38 , 5728.5 , Bull 
1.36118 , 1.36438 , 1.35826 , 1.36187 , 26262790000 , 0.00612 , 0.000232856 , 1315.38 , 5728.5 , Bull 
1.36188 , 1.36852 , 1.35407 , 1.36423 , 1.81589E+11 , 0.01445 , 0.000751943 , 1316 , 5782.6 , Bull 
1.36425 , 1.37038 , 1.35742 , 1.36846 , 2.14801E+11 , 0.01296 , 0.001344512 , 1314.65 , 5751.9 , Bull 
1.36845 , 1.37212 , 1.36449 , 1.37097 , 1.82469E+11 , 0.00763 , 0.000795844 , 1326.06 , 5723 , Bull 
1.371 , 1.37572 , 1.36385 , 1.37216 , 1.77065E+11 , 0.01187 , 0.000376803 , 1318.43 , 5795.2 , Bear 
1.37217 , 1.37458 , 1.35831 , 1.3609 , 1.66366E+11 , -0.01627 , -0.003578541 , 1316.33 , 5733.5 , Bear 
1.36067 , 1.36118 , 1.3571 , 1.35715 , 26385630000 , -0.00408 , -0.001198363 , 1316.33 , 5733.5 , Bull 
1.35715 , 1.37391 , 1.35699 , 1.37135 , 1.94798E+11 , 0.01692 , 0.00452046 , 1313.01 , 5671.1 , Bull 
1.3713 , 1.38422 , 1.37004 , 1.38282 , 2.03777E+11 , 0.01418 , 0.003617341 , 1312.41 , 5681.6 , Bear 
1.3827 , 1.38612 , 1.37689 , 1.38157 , 1.96252E+11 , -0.00923 , -0.000392758 , 1324.09 , 5790.7 , Bear 
1.38157 , 1.38246 , 1.3609 , 1.36232 , 2.01869E+11 , -0.02156 , -0.006093762 , 1325.54 , 5796.1 , Bear 
1.36235 , 1.36492 , 1.35431 , 1.35764 , 1.77234E+11 , -0.01061 , -0.001494507 , 1344.9 , 5901.1 , Bear 
1.35842 , 1.35988 , 1.35441 , 1.35727 , 25847530000 , -0.00547 , -0.000118375 , 1344.9 , 5901.1 , Bull 
1.35727 , 1.36262 , 1.35079 , 1.35922 , 2.01135E+11 , 0.01183 , 0.000623506 , 1344.33 , 5892.2 , Bull 
1.35919 , 1.36881 , 1.3572 , 1.36249 , 2.1763E+11 , 0.01161 , 0.001043567 , 1347.05 , 5890.3 , Bull 
1.36241 , 1.37428 , 1.36106 , 1.37189 , 1.75339E+11 , 0.01322 , 0.002985967 , 1349.96 , 5875.9 , Bear 
1.37189 , 1.37271 , 1.35771 , 1.36028 , 1.79078E+11 , -0.015 , -0.003690978 , 1351.95 , 5895.5 , Bear 
1.36029 , 1.36202 , 1.34972 , 1.35385 , 1.50475E+11 , -0.0123 , -0.002057763 , 1342.64 , 5852.4 , Bear 
1.35191 , 1.35517 , 1.3501 , 1.35116 , 30630650000 , -0.00507 , -0.000863769 , 1342.64 , 5852.4 , Bear 
1.35126 , 1.35582 , 1.3428 , 1.34788 , 1.69114E+11 , -0.01302 , -0.001055551 , 1351.77 , 5905.7 , Bull 
1.34792 , 1.35504 , 1.34609 , 1.34974 , 1.91687E+11 , 0.00895 , 0.000598889 , 1350.5 , 5899.9 , Bull 
1.34971 , 1.35879 , 1.34619 , 1.35734 , 2.08384E+11 , 0.0126 , 0.002438529 , 1343.23 , 5892.2 , Bull 
1.35732 , 1.36268 , 1.35368 , 1.36223 , 2.00093E+11 , 0.009 , 0.001561793 , 1358.04 , 5885.4 , Bull 
1.36223 , 1.37144 , 1.35459 , 1.36904 , 1.97845E+11 , 0.01685 , 0.002165697 , 1361.23 , 5905.1 , Bull 
1.37033 , 1.37147 , 1.36864 , 1.37117 , 19421920000 , 0.00283 , 0.000675165 , 1361.23 , 5905.1 , Bear 
1.37122 , 1.37122 , 1.36471 , 1.36809 , 1.21205E+11 , -0.00651 , -0.000976634 , 1361.23 , 5945.3 , Bear 
1.36809 , 1.3703 , 1.35269 , 1.36717 , 2.38098E+11 , -0.01761 , -0.000292148 , 1362.21 , 5928.2 , Bull 
1.36726 , 1.37863 , 1.36717 , 1.37599 , 2.05499E+11 , 0.01146 , 0.002792758 , 1357.66 , 5916.5 , Bull 
1.37599 , 1.3823 , 1.3704 , 1.38192 , 2.22952E+11 , 0.0119 , 0.001867625 , 1363.46 , 5937.9 , Bear 
1.38195 , 1.38377 , 1.37237 , 1.37573 , 1.78685E+11 , -0.0114 , -0.001949694 , 1365.74 , 5935.1 , Bear 
1.37461 , 1.38063 , 1.37299 , 1.37331 , 37261340000 , -0.00764 , -0.000764625 , 1365.74 , 5935.1 , Bull 
1.37332 , 1.38544 , 1.37111 , 1.38202 , 1.84012E+11 , 0.01433 , 0.002745746 , 1367.59 , 5915.5 , Bear 
1.38203 , 1.38538 , 1.37632 , 1.37677 , 1.91206E+11 , -0.00906 , -0.001652934 , 1372.18 , 5927.9 , Bull 
1.37675 , 1.38897 , 1.3743 , 1.38649 , 1.85576E+11 , 0.01467 , 0.003055348 , 1365.68 , 5871.5 , Bull 
1.38648 , 1.3971 , 1.38327 , 1.39556 , 1.79347E+11 , 0.01383 , 0.002831771 , 1374.09 , 5931.3 , Bull 
1.39559 , 1.40064 , 1.39412 , 1.39835 , 1.4844E+11 , 0.00652 , 0.000867374 , 1369.63 , 5911.1 , Bull 
1.39793 , 1.3998 , 1.39745 , 1.39899 , 22052740000 , 0.00235 , 0.000198723 , 1369.63 , 5911.1 , Bear 
1.39901 , 1.40356 , 1.39554 , 1.3962 , 1.9111E+11 , -0.00802 , -0.000866976 , 1364.33 , 5874.8 , Bear 
1.39618 , 1.3988 , 1.38632 , 1.38942 , 1.77683E+11 , -0.01248 , -0.002114088 , 1343.36 , 5765.8 , Bull 
1.3894 , 1.39411 , 1.38554 , 1.39032 , 1.85338E+11 , 0.00857 , 0.000281224 , 1352.63 , 5791.4 , Bear 
1.39032 , 1.39239 , 1.37753 , 1.38003 , 2.02465E+11 , -0.01486 , -0.003226243 , 1365.91 , 5859.7 , Bull 
1.38002 , 1.3914 , 1.3752 , 1.39006 , 1.74092E+11 , 0.0162 , 0.003145019 , 1370.87 , 5887.5 , Bull 
1.38982 , 1.39823 , 1.38872 , 1.39354 , 29533450000 , 0.00951 , 0.001085893 , 1370.87 , 5887.5 , Bull 
1.39344 , 1.40028 , 1.39044 , 1.39901 , 1.78933E+11 , 0.00984 , 0.00170138 , 1371.09 , 5892.8 , Bear 
1.399 , 1.40127 , 1.38553 , 1.39855 , 2.4603E+11 , -0.01574 , -0.000142821 , 1395.95 , 5955.9 , Bear 
1.39855 , 1.40007 , 1.38665 , 1.38831 , 2.3257E+11 , -0.01342 , -0.003191546 , 1394.28 , 5945.4 , Bull 
1.38836 , 1.40519 , 1.38763 , 1.40302 , 2.27566E+11 , 0.01756 , 0.00457741 , 1402.6 , 5940.7 , Bull 
1.40302 , 1.41834 , 1.39799 , 1.41806 , 1.97754E+11 , 0.02035 , 0.004630745 , 1404.17 , 5965.6 , Bear 
1.41718 , 1.41959 , 1.41654 , 1.41678 , 41526010000 , -0.00305 , -0.000392189 , 1404.17 , 5965.6 , Bull 
1.41679 , 1.42388 , 1.41396 , 1.42157 , 1.50559E+11 , 0.00992 , 0.001465832 , 1409.75 , 5961.1 , Bear 
1.42165 , 1.4248 , 1.41626 , 1.41677 , 1.63187E+11 , -0.00854 , -0.001468898 , 1405.52 , 5891.4 , Bear 
1.41679 , 1.42142 , 1.40769 , 1.41038 , 1.83873E+11 , -0.01373 , -0.001963211 , 1402.89 , 5892 , Bull 
1.41038 , 1.42158 , 1.40533 , 1.41691 , 1.77662E+11 , 0.01625 , 0.002006125 , 1392.78 , 5845.6 , Bear 
1.41691 , 1.41932 , 1.40554 , 1.40844 , 1.69549E+11 , -0.01378 , -0.002603915 , 1397.11 , 5854.9 , Bear 
1.40826 , 1.40828 , 1.40175 , 1.40346 , 21386280000 , -0.00653 , -0.001538311 , 1397.11 , 5854.9 , Bull 
1.40346 , 1.4115 , 1.40262 , 1.40726 , 1.43067E+11 , 0.00888 , 0.001174304 , 1416.51 , 5902.7 , Bull 
1.40726 , 1.41484 , 1.40472 , 1.41202 , 1.69097E+11 , 0.01012 , 0.001466505 , 1412.52 , 5869.5 , Bull 
1.41201 , 1.41468 , 1.40518 , 1.41269 , 1.82228E+11 , 0.0095 , 0.000206023 , 1405.54 , 5809 , Bull 
1.41269 , 1.42328 , 1.41161 , 1.41559 , 1.81575E+11 , 0.01167 , 0.000890615 , 1403.28 , 5742 , Bull 
1.41561 , 1.42451 , 1.40618 , 1.42312 , 1.70369E+11 , 0.01833 , 0.002304036 , 1408.47 , 5768.5 , Bull 
1.42335 , 1.42423 , 1.42169 , 1.42341 , 16652640000 , 0.00254 , 8.84905E-05 , 1408.47 , 5768.5 , Bear 
1.4234 , 1.42678 , 1.41919 , 1.4205 , 1.51982E+11 , -0.00759 , -0.000888775 , 1419.04 , 5874.9 , Bull 
1.4205 , 1.42453 , 1.41514 , 1.42314 , 1.56558E+11 , 0.00939 , 0.000806387 , 1413.38 , 5838.3 , Bull 
1.42312 , 1.43489 , 1.42277 , 1.43239 , 1.72104E+11 , 0.01212 , 0.002813655 , 1398.96 , 5703.8 , Bear 
1.43243 , 1.43248 , 1.42441 , 1.42974 , 1.8431E+11 , -0.00807 , -0.000804213 , 1398.08 , 5723.7 , Bull 
1.42974 , 1.44872 , 1.4291 , 1.44782 , 1.69748E+11 , 0.01962 , 0.005457504 , 1398.08 , 5723.7 , Bull 
1.44826 , 1.44831 , 1.44436 , 1.44799 , 18840010000 , 0.00395 , 5.0991E-05 , 1398.08 , 5723.7 , Bear 
1.44799 , 1.44799 , 1.44207 , 1.4423 , 1.54559E+11 , -0.00592 , -0.001709959 , 1382.2 , 5723.7 , Bull 
1.4423 , 1.45185 , 1.4377 , 1.4482 , 2.14744E+11 , 0.01415 , 0.00177294 , 1358.59 , 5595.5 , Bear 
1.4482 , 1.45195 , 1.44132 , 1.44512 , 1.77243E+11 , -0.01063 , -0.000924632 , 1368.71 , 5634.7 , Bull 
1.4451 , 1.4514 , 1.43649 , 1.45006 , 2.01478E+11 , 0.01491 , 0.001482061 , 1387.57 , 5710.5 , Bear 
1.4502 , 1.45021 , 1.43906 , 1.44285 , 1.71616E+11 , -0.01115 , -0.002164789 , 1370.26 , 5651.8 , Bear 
1.44305 , 1.44368 , 1.439 , 1.43959 , 34205790000 , -0.00468 , -0.000982363 , 1370.26 , 5651.8 , Bear 
1.43966 , 1.44036 , 1.41606 , 1.42368 , 1.96064E+11 , -0.0243 , -0.004826437 , 1369.57 , 5666.3 , Bull 
1.42369 , 1.43727 , 1.4205 , 1.43643 , 1.8829E+11 , 0.01677 , 0.003872083 , 1390.78 , 5767 , Bull 
1.43641 , 1.45441 , 1.43546 , 1.4518 , 2.12624E+11 , 0.01895 , 0.004622325 , 1385.14 , 5745.3 , Bull 
1.45172 , 1.46482 , 1.45148 , 1.45585 , 1.81712E+11 , 0.01334 , 0.001209839 , 1376.92 , 5744.5 , Bear 
1.45578 , 1.45878 , 1.45334 , 1.45583 , 59204960000 , -0.00544 , -5.96624E-06 , 1378.53 , 5772.1 , Bull 
1.45579 , 1.45881 , 1.45453 , 1.4587 , 23614040000 , 0.00428 , 0.000855318 , 1378.53 , 5772.1 , Bear 
1.45887 , 1.46268 , 1.4525 , 1.4551 , 1.19049E+11 , -0.01018 , -0.001073142 , 1366.94 , 5665.6 , Bull 
1.45509 , 1.47101 , 1.4493 , 1.47041 , 1.94474E+11 , 0.02171 , 0.004545607 , 1371.97 , 5709.5 , Bull 
1.47045 , 1.47951 , 1.46324 , 1.47873 , 1.94394E+11 , 0.01627 , 0.002450436 , 1390.69 , 5718.9 , Bull 
1.47873 , 1.48788 , 1.47725 , 1.48402 , 1.95451E+11 , 0.01063 , 0.00155087 , 1399.98 , 5748.7 , Bear 
1.48403 , 1.48776 , 1.47982 , 1.48084 , 1.24285E+11 , -0.00794 , -0.000931617 , 1403.36 , 5777.1 , Bull 
1.48039 , 1.48391 , 1.47799 , 1.48152 , 24243750000 , 0.00592 , 0.000199382 , 1403.36 , 5777.1 , Bear 
1.48152 , 1.49015 , 1.47628 , 1.47937 , 1.61797E+11 , -0.01387 , -0.000630711 , 1397.91 , 5737.8 , Bull 
1.47937 , 1.48888 , 1.4754 , 1.48365 , 2.01347E+11 , 0.01348 , 0.001254653 , 1405.82 , 5812.2 , Bear 
1.48365 , 1.49398 , 1.47748 , 1.48268 , 2.25754E+11 , -0.0165 , -0.000284032 , 1402.31 , 5758.1 , Bear 
1.48269 , 1.48978 , 1.45099 , 1.45577 , 2.49391E+11 , -0.03879 , -0.007954664 , 1391.57 , 5766.5 , Bear 
1.45568 , 1.45873 , 1.43093 , 1.43205 , 2.68817E+11 , -0.0278 , -0.007134584 , 1369.1 , 5655.1 , Bull 
1.43056 , 1.43957 , 1.43056 , 1.43881 , 25228320000 , 0.00901 , 0.002045266 , 1369.1 , 5655.1 , Bear 
1.43882 , 1.44408 , 1.42557 , 1.43679 , 2.55889E+11 , -0.01851 , -0.000610151 , 1369.58 , 5655.1 , Bull 
1.43678 , 1.44186 , 1.42703 , 1.43996 , 2.76691E+11 , 0.01483 , 0.000957132 , 1363.72 , 5554.5 , Bear 
1.43996 , 1.44227 , 1.41723 , 1.42066 , 2.6777E+11 , -0.02504 , -0.005860276 , 1354.58 , 5530 , Bull 
1.42065 , 1.42755 , 1.4123 , 1.42292 , 2.97769E+11 , 0.01525 , 0.000690331 , 1357.99 , 5544 , Bear 
1.42295 , 1.43383 , 1.40666 , 1.41093 , 2.89228E+11 , -0.02717 , -0.003675016 , 1353.39 , 5575.5 , Bear 
1.40975 , 1.41156 , 1.40628 , 1.4066 , 33006150000 , -0.00528 , -0.001334855 , 1353.39 , 5575.5 , Bull 
1.40649 , 1.42442 , 1.4048 , 1.4145 , 2.72551E+11 , 0.01962 , 0.002432339 , 1338.35 , 5465.5 , Bull 
1.41448 , 1.42758 , 1.4123 , 1.42663 , 2.79149E+11 , 0.01528 , 0.003708401 , 1330.66 , 5437.6 , Bear 
1.42663 , 1.42862 , 1.41947 , 1.42577 , 2.22963E+11 , -0.00915 , -0.00026188 , 1324.8 , 5405.3 , Bull 
1.42577 , 1.43365 , 1.42062 , 1.43254 , 2.50708E+11 , 0.01303 , 0.002057285 , 1304.86 , 5338.4 , Bear 
1.43254 , 1.43452 , 1.4133 , 1.41565 , 2.31655E+11 , -0.02122 , -0.005150864 , 1295.22 , 5267.6 , Bear 
1.41909 , 1.41913 , 1.40953 , 1.41164 , 34018160000 , -0.0096 , -0.001231937 , 1295.22 , 5267.6 , Bear 
1.41164 , 1.41346 , 1.39694 , 1.40134 , 2.46928E+11 , -0.01652 , -0.003180437 , 1315.99 , 5304.5 , Bull 
1.40134 , 1.41324 , 1.40132 , 1.40919 , 2.33375E+11 , 0.01192 , 0.002426034 , 1316.63 , 5403.3 , Bear 
1.40918 , 1.41181 , 1.40129 , 1.40686 , 2.5353E+11 , -0.01052 , -0.000718671 , 1318.86 , 5266.4 , Bull 
1.40685 , 1.42061 , 1.40679 , 1.41436 , 2.55201E+11 , 0.01382 , 0.002309084 , 1320.68 , 5350 , Bull 
1.41438 , 1.4322 , 1.41292 , 1.43093 , 2.51442E+11 , 0.01928 , 0.005058424 , 1317.82 , 5351.5 , Bear 
1.43203 , 1.43316 , 1.42793 , 1.42894 , 29509540000 , -0.00523 , -0.000604395 , 1317.82 , 5351.5 , Bull 
1.42895 , 1.43505 , 1.42567 , 1.43328 , 1.19465E+11 , 0.00938 , 0.001317047 , 1317.82 , 5356.3 , Bull 
1.43328 , 1.44366 , 1.43255 , 1.4424 , 2.28856E+11 , 0.01111 , 0.002754673 , 1332.42 , 5391.1 , Bear 
1.4424 , 1.44584 , 1.43077 , 1.43448 , 2.33988E+11 , -0.01507 , -0.002391216 , 1313.32 , 5297.3 , Bull 
1.43448 , 1.45119 , 1.43255 , 1.44864 , 2.16234E+11 , 0.01864 , 0.004265975 , 1310.33 , 5320.9 , Bull 
1.44864 , 1.46423 , 1.44548 , 1.46355 , 2.12176E+11 , 0.01875 , 0.004447091 , 1278.04 , 5260.2 , Bull 
1.46336 , 1.46566 , 1.46033 , 1.46522 , 34589220000 , 0.00533 , 0.000495274 , 1278.04 , 5260.2 , Bear 
1.46534 , 1.46576 , 1.45573 , 1.45901 , 2.06563E+11 , -0.01003 , -0.00184457 , 1278.18 , 5260.2 , Bull 
1.45907 , 1.46956 , 1.45633 , 1.46786 , 2.01004E+11 , 0.01323 , 0.002626367 , 1285.5 , 5260.2 , Bear 
1.46802 , 1.4689 , 1.45639 , 1.45918 , 2.16741E+11 , -0.01251 , -0.002575767 , 1315.13 , 5384.1 , Bear 
1.45918 , 1.46457 , 1.44782 , 1.45367 , 2.11144E+11 , -0.01675 , -0.001643041 , 1314.99 , 5447.8 , Bear 
1.45367 , 1.455 , 1.43222 , 1.43454 , 2.22906E+11 , -0.02278 , -0.005753165 , 1325.66 , 5435.1 , Bear 
1.43534 , 1.43676 , 1.42945 , 1.43356 , 19021190000 , -0.00731 , -0.000296788 , 1325.66 , 5435.1 , Bull 
1.43358 , 1.44299 , 1.43223 , 1.44144 , 2.05271E+11 , 0.01076 , 0.002380695 , 1308.93 , 5432.4 , Bull 
1.44147 , 1.44971 , 1.4378 , 1.44324 , 2.15781E+11 , 0.01191 , 0.000541987 , 1324.18 , 5473.7 , Bear 
1.44324 , 1.44379 , 1.4156 , 1.41916 , 2.50285E+11 , -0.02819 , -0.007307195 , 1314.88 , 5483.8 , Bull 
1.41916 , 1.42207 , 1.40731 , 1.42012 , 2.71553E+11 , 0.01476 , 0.000293682 , 1329.1 , 5467 , Bull 
1.4201 , 1.43389 , 1.41269 , 1.42995 , 2.39722E+11 , 0.0212 , 0.002995808 , 1342.84 , 5478.8 , Bear 
1.43078 , 1.43108 , 1.42559 , 1.42573 , 22401500000 , -0.00549 , -0.001283564 , 1342.84 , 5478.8 , Bull 
1.42571 , 1.43816 , 1.41912 , 1.43615 , 2.17629E+11 , 0.01904 , 0.003162514 , 1344.78 , 5491.1 , Bull 
1.43616 , 1.44223 , 1.43069 , 1.43767 , 2.1568E+11 , 0.01154 , 0.000459408 , 1357.98 , 5586.3 , Bear 
1.43766 , 1.44412 , 1.431 , 1.43304 , 2.04689E+11 , -0.01312 , -0.001400897 , 1355.69 , 5622.3 , Bear 
1.43304 , 1.4333 , 1.41268 , 1.42614 , 2.2692E+11 , -0.02062 , -0.002096152 , 1325.51 , 5566.4 , Bear 
1.42614 , 1.43057 , 1.41431 , 1.41855 , 2.19382E+11 , -0.01626 , -0.002317513 , 1335.02 , 5513.7 , Bear 
